,id,data
315,ZR3xQ7ouPew,"{0: 0.00952537362456888, 1: 0.0012317293480047344, 2: 0.004844802102151499, 3: 0.0032024963048118337, 4: 0.006569223189358168, 5: 0.003284611594678846, 6: 0.20799802923304292, 7: 0.7433897191657086}"
316,iNqqOLscOBY,"{1: 0.015296792368902287, 0: 0.00019769683190827038, 2: 0.0, 3: 6.178025997132311e-06, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.2643021301833644, 8: 0.7070318291899373, 9: 0.0017545593831859718, 10: 0.0063819008550388134}"
317,-dvT6SWdWUk,"{0: 0.01182466870540283, 1: 0.0010193679918449978, 2: 0.0007135575942915605, 3: 0.009683995922528018, 4: 0.008053007135575793, 5: 0.15749235474006112, 6: 0.7825688073394494, 7: 0.004689092762487412}"
318,hm9XvPWtZ6Q,"{0: 0.016675854465270094, 1: 0.0006890848952591407, 2: 0.0011025358324146424, 3: 0.00689084895259089, 4: 0.005512679162072808, 5: 0.006339581036383747, 6: 0.004272326350606304, 7: 0.00661521499448732, 8: 0.12431091510474088, 9: 0.7899669239250277, 10: 0.0038588754134508685}"
319,1PdBl7JlDT8,"{0: 0.010574150135453916, 1: 0.0004369483527046766, 2: 0.005418159573538435, 3: 0.004981211220833586, 4: 0.005418159573538436, 5: 0.0041947041859651596, 6: 0.7285676832998338, 7: 0.21593987590666813, 8: 0.0024469107751462493}"
320,hIYnMlkKe30,"{0: 0.0177698800533096, 1: 0.0007404116688878807, 2: 0.0010365763364429906, 3: 0.01391973937509268, 4: 0.015696727380423554, 5: 0.0034058936768843143, 6: 0.004294387679549868, 7: 0.2187176069894864, 8: 0.6853250407226418}"
321,hbtuHtrViPo,"{0: 0.004175054052039078, 1: 0.0002982181465743896, 2: 0.0004846044881831905, 3: 0.003429508685603596, 4: 0.0013419816595838887, 5: 0.0030940132707073693, 6: 0.23622604935510275, 7: 0.7182584060240063, 8: 0.021956311041526844}"
322,Np1zODg5cqc,"{0: 0.00951188986232799, 1: 0.0005006257822279163, 2: 0.000333750521485144, 3: 0.006675010429703891, 4: 0.0027534418022529435, 5: 0.003671255736337021, 6: 0.006257822277847083, 7: 0.17989153108051747, 8: 0.057655402586566575, 9: 0.7081351689612014}"
323,Lt7cSpotGRA,"{0: 0.024537487828627174, 1: 0.0021421616358325707, 2: 0.009931840311587078, 3: 0.010905550146056417, 4: 0.005647517039922107, 5: 0.0062317429406036524, 6: 0.007400194741967124, 7: 0.004284323271664798, 8: 0.14118792599805252, 9: 0.7444985394352482}"
324,8RVa0THWUWw,"{1: 0.027771925071988196, 0: 0.00034112913744494336, 2: 1.0033209924764641e-05, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.21459029387271927, 8: 0.7372402652780699, 9: 0.01178902166170026}"
325,ZyuN4Y9MXw0,"{0: 0.03866490416391261, 1: 0.003635161929940574, 2: 0.002313284864507579, 3: 0.03106411103767324, 4: 0.015532055518836917, 5: 0.009914077990746985, 6: 0.01619299405155323, 7: 0.7894910773298084, 8: 0.008922670191672144}"
326,ssAGfhBInT0,"{0: 0.003108360137308316, 1: 0.00024326296726761946, 2: 0.0001892045300971115, 3: 0.001973132956726185, 4: 0.0008919642133147581, 5: 0.0007838473389736671, 6: 0.001459577803605725, 7: 0.0006216720274615866, 8: 0.00124334405492321, 9: 0.0008649349947293188, 10: 0.44076546747033496, 11: 0.5379355082844548}"
327,1oC_Zigft3k,"{0: 0.01567193417787653, 1: 0.0006529972574116326, 2: 0.011100953375995695, 3: 0.0043097818989160635, 4: 0.0037873840929867324, 5: 0.010709155021548778, 6: 0.9233381219798876}"
328,OrBuE15CvCo,"{0: 0.020483842486314782, 1: 0.0019424333392196545, 2: 0.010948260639237307, 3: 0.007063393960798265, 4: 0.008122903054917733, 5: 0.014656542468656282, 6: 0.8875154511742892}"
329,jshQHkAtZgY,"{0: 0.011401286298967118, 1: 0.0005846813486651151, 2: 0.00048723445722091783, 3: 0.005651919703761528, 4: 0.0038004287663222936, 5: 0.0045800038978755795, 6: 0.0030208536347690476, 7: 0.0038004287663224038, 8: 0.001948937828883321, 9: 0.9391931397388423}"
330,A1outDf1Vjs,"{0: 0.010013060513713614, 1: 0.0007836308228122459, 2: 0.0006094906399652586, 3: 0.008010448410970785, 4: 0.002612102742707921, 5: 0.003918154114061771, 6: 0.0053983456682630505, 7: 0.007226817588158248, 8: 0.9428820200261212}"
331,DEu24V8vfb8,"{0: 0.013278388278388254, 1: 0.0012591575091575056, 2: 0.01201923076923073, 3: 0.005265567765567749, 4: 0.0036630036630037627, 5: 0.005608974358974339, 6: 0.68143315018315, 7: 0.24313186813186824, 8: 0.005380036630036611}"
332,U417rM93tkM,"{0: 0.017293125625267976, 1: 0.0007145919679860634, 2: 0.001143347148777946, 3: 0.013434328998141998, 4: 0.0067171644990709975, 5: 0.004287551807917841, 6: 0.007003001286265624, 7: 0.5075032156638559, 8: 0.403601543518651}"
333,kD5yc1LQrpQ,"{2: 0.020054486975061868, 1: 3.644613716503875e-05, 0: 0.0002824575630290399, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.3313865021731007, 9: 0.6397846033293536}"
334,bHPeGhbSVpw,"{0: 0.0055193414854642405, 1: 0.0004282247704239673, 2: 0.003758861873721133, 3: 0.0017604796117429628, 4: 0.0022362849122139913, 5: 0.002521768092496533, 6: 0.0013798353713658697, 7: 0.004377408764333937, 8: 0.4406908692962836, 9: 0.5190560022838655}"
335,4Hx15WVxvII,"{0: 0.0019388744323690502, 1: 0.00015306903413445073, 2: 0.00011905369321565007, 3: 0.001547698011803359, 4: 0.000510230113781392, 5: 0.0007653451706719214, 6: 0.000816368182050081, 7: 0.0007993605115908329, 8: 0.000527237784240751, 9: 0.9891661139173767}"
336,JcWMVzkzQ1U,"{0: 0.002625034539928007, 1: 0.00020723956894165996, 2: 0.0023487151146727656, 3: 0.0010131712259369334, 4: 0.0007138251819103335, 5: 0.001082251082251147, 6: 0.0010592244634798536, 7: 0.0007368518006816273, 8: 0.9833747812471215}"
337,Whtt2H5_isM,"{3: 0.007483723094554111, 2: 3.845695320942033e-06, 1: 3.845695320943768e-06, 0: 0.00011537085962827574, 5: 0.0, 7: 0.0, 9: 0.0, 11: 0.9900473405094008, 10: 0.0, 8: 0.0, 6: 0.0, 4: 0.0}"
338,CycWAqivFu0,"{0: 0.005943301951296401, 1: 0.00047336033240410287, 2: 0.000841529479829478, 3: 0.005101772471466967, 4: 0.00404986062167968, 5: 0.1431652027560092, 6: 0.09325198548361585, 7: 0.6752748119707566, 8: 0.022247935622994874, 9: 0.031031399568716034}"
339,-I6plWpbbSQ,"{0: 0.005617977528089938, 1: 0.0002931118710308763, 2: 0.003028822667317868, 3: 0.0028822667318025965, 4: 0.001563263312164062, 5: 0.0035173424523692485, 6: 0.039472398632144676, 7: 0.8441133365901319, 8: 0.06199316072300904, 9: 0.02994626282364432}"
340,_TWgsvF4hBQ,"{0: 0.0070879203740008894, 1: 0.0021866988387875715, 2: 0.0009802443070427705, 3: 0.007238727190469153, 4: 0.0024129090634896835, 5: 0.0035439601870006204, 6: 0.7387271904690091, 7: 0.21233599758709087, 8: 0.0021112954305534393}"
341,44tFKZhPyP0,"{0: 0.005150573059254732, 1: 0.00037121247273922027, 2: 0.0006032202682011451, 3: 0.0032017075773744254, 4: 0.0018096608046031266, 5: 0.0045937543501462265, 6: 0.007099438541134944, 7: 0.1576724977959263, 8: 0.7976428007981069, 9: 0.007656257250243541}"
342,LqGTFqPEXWs,"{0: 0.014669926650366729, 1: 0.008266387239492353, 2: 0.004889975550122215, 3: 0.0059378274537199, 4: 0.0066363953894517085, 5: 0.0743974851554316, 7: 0.8436372103853765, 6: 0.010944230993130688}"
343,wh_IZNHH2S0,"{0: 0.0020719847608862345, 1: 0.0017377936704205904, 2: 0.00020051465427921994, 3: 0.00026735287237261013, 4: 0.0021722420880259594, 5: 0.0011696688166293015, 6: 0.003642682886074139, 7: 0.0007686395080709579, 8: 0.7158373157771614, 9: 0.2416869966246698, 10: 0.020853524045048977}"
344,rvRwHKeNNAo,"{0: 0.006775378961874261, 1: 0.0008038585209002923, 2: 0.004191548001837296, 3: 0.0018948093706934897, 4: 0.0016077170418004418, 5: 0.0016651355075792572, 6: 0.002756086357372454, 7: 0.00258383096003689, 8: 0.7390904915020673, 9: 0.22525264124942557}"
345,XHyASP49ses,"{0: 0.007157842774281201, 1: 0.00043193878810313287, 2: 0.00789830926817227, 3: 0.0031469825990372785, 4: 0.003270393681352561, 5: 0.12501542638528926, 7: 0.0019128717758856162, 8: 0.8314204615574479, 6: 0.0019128717758855052}"
346,maAJXNDjIcQ,"{0: 0.011151045986545082, 1: 0.0014745184775597853, 2: 0.008754953460510407, 3: 0.004239240622984002, 4: 0.0029490369551192957, 5: 0.8576168095106441, 6: 0.002856879550271825, 7: 0.004054925813289172, 8: 0.08008478481245966}"
347,vNOTDn3D_RI,"{2: 0.01880896187867335, 1: 1.3075399290005119e-05, 0: 0.0002222817879301009, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.7287966056263444, 9: 0.24282324021469803, 10: 0.004086062278126801}"
348,y0c1yrPDLN8,"{0: 0.008830341632889427, 1: 0.0015923566878980667, 2: 0.000796178343949093, 3: 0.009337000579038794, 4: 0.006658946149392105, 5: 0.010712217718587021, 6: 0.004994209612044068, 7: 0.2537637521713959, 8: 0.6832657788071803}"
349,_VPxEcT_Adc,"{1: 0.009664002251123363, 0: 0.00027259696977690977, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.26142928746669464, 9: 0.7201924006999582}"
350,_UOCD4nKseQ,"{0: 0.011144332699103048, 1: 0.0018120866177405602, 2: 0.0009060433088699978, 3: 0.012956419316843326, 4: 0.0050738425296730245, 5: 0.004892633867899031, 6: 0.010600706713781008, 7: 0.004258403551689757, 8: 0.9257044486726467}"
351,sHaGQg0avLg,"{0: 0.042141623488773775, 1: 0.0044905008635579315, 2: 0.00932642487046623, 3: 0.04525043177892897, 4: 0.039723661485319466, 5: 0.039723661485319486, 6: 0.01623488773747822, 7: 0.010708117443868875, 8: 0.15509499136442156, 9: 0.5402417962003454}"
352,3jNSlGHC0O0,"{0: 0.010817092794564637, 1: 0.0012515644555695258, 2: 0.0008045771500090467, 3: 0.0012515644555695258, 4: 0.020114428750223422, 5: 0.0072411943500803756, 6: 0.0050956552833899445, 7: 0.9313427498659039}"
353,pcF51qtpKHA,"{0: 0.02319815831414917, 1: 0.0019479369576766367, 2: 0.0017708517797060952, 3: 0.02514609527182564, 4: 0.02018771028864874, 5: 0.02071896582256049, 6: 0.004781299805206134, 7: 0.00566672569505932, 8: 0.8523109615725163}"
354,6W0-rhAe2Uo,"{0: 0.02570741631218776, 1: 0.004993526909561728, 2: 0.024227852783428955, 3: 0.01035694470131298, 4: 0.020343998520436623, 5: 0.22211947475494717, 6: 0.008877381172554058, 7: 0.006473090438320582, 8: 0.6347327538376177}"
355,s78hvV3QLUE,"{2: 0.017808629740991753, 1: 3.867237728771497e-05, 0: 0.00031904711262362856, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.011050631809963796, 8: 3.8672377287635173e-05, 9: 0.9647694642908935}"
356,8N_ljeGoLKA,"{0: 0.010356409777943536, 1: 0.0016794178018287266, 2: 0.0011196118678859415, 3: 0.01455495428251551, 4: 0.012035827579772512, 5: 0.007930584064191004, 6: 0.028736704609068766, 7: 0.20750139951483468, 8: 0.6827766374323567, 9: 0.0033588356036574063}"
357,gIYoiRX-eF4,"{0: 0.035122786978869336, 1: 0.0037121644774413386, 2: 0.004854368932038753, 3: 0.0408338092518562, 4: 0.015990862364363152, 5: 0.015419760137064614, 6: 0.03312392918332382, 7: 0.013706453455168563, 8: 0.6870359794403198, 9: 0.07738435179897202}"
358,j7gM19hphRk,"{0: 0.0077343285196605615, 1: 0.0005408621342418026, 2: 0.0007572069879386622, 3: 0.010654984044567262, 4: 0.002920655524906679, 5: 0.0030288279517550094, 6: 0.0027043106712101982, 7: 0.27556925739628957, 8: 0.6784033749797177, 9: 0.0022716209638162788}"
359,rKKtFR3koM4,"{0: 0.006113927825827809, 1: 0.0006958942240780841, 2: 0.0005467740332040999, 3: 0.006412168207575312, 4: 0.0029326970871855007, 5: 0.007555423004274948, 6: 0.6021970374788751, 7: 0.0038274182324287385, 8: 0.352271597574312}"
360,x0-zGdlpTeg,"{1: 0.010279622960933127, 0: 0.00022237844507252448, 2: 0.0, 3: 0.0, 4: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.774113714293913, 10: 0.20854794048865882, 5: 0.0}"
361,rojCCjUC2GI,"{0: 0.023316484591553797, 1: 0.004891570194032248, 2: 0.02168596119354302, 3: 0.009457035708462316, 4: 0.014022501222892413, 5: 0.01288113484428495, 6: 0.40942442524050215, 7: 0.45361160932659395, 8: 0.009620088048263531}"
362,IbQyOCkrddY,"{0: 0.039493293591654155, 1: 0.551912568306011, 2: 0.03303527074018878, 3: 0.012916045702931086, 4: 0.27074018877297573, 5: 0.009935419771485487, 6: 0.006954793840039719, 7: 0.01018380526577256}"
363,1d9Dj9dT_pw,"{3: 0.04909098964717697, 2: 2.9537298223331065e-05, 1: 2.9537298223338004e-05, 0: 0.000443059473349966, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.005538243416874658, 10: 0.2874274490112384, 11: 0.6466748386525092}"
364,sRpupOIrGxc,"{0: 0.00661071780205354, 1: 0.0007501523747009587, 2: 0.006704486848891205, 3: 0.002625533311453979, 4: 0.005297951146326598, 5: 0.00276618688171041, 6: 0.002156688077265727, 7: 0.9616015753199868}"
365,Ph1TMC9qZYA,"{0: 0.03866779565340095, 1: 0.006773920406435232, 2: 0.06632797064634471, 3: 0.03640982218458945, 4: 0.16567880327406154, 6: 0.0008467400508044287, 7: 0.6011854360711262, 5: 0.011572114027660452}"
366,oD54vJlG-S4,"{0: 0.007968127490039912, 1: 0.0013280212483399857, 2: 0.0016076046690430444, 3: 0.009995107290137613, 4: 0.005032501572656705, 5: 0.00454323058642625, 6: 0.0053819808485357536, 7: 0.8890053819808484, 8: 0.026700216677150834, 9: 0.01992031872509953}"
367,WvdR2QEdbt8,"{0: 0.01184890656063615, 1: 0.0007952286282305841, 2: 0.010019880715705866, 3: 0.004453280318091423, 4: 0.004691848906560521, 5: 0.6195626242544734, 6: 0.006759443339960203, 7: 0.0028628230616301563, 8: 0.19133200795228655, 9: 0.12620278330019882}"
368,Bo8MY4JpiXE,"{1: 0.01023688153140408, 0: 0.00017161967225280857, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.14016688853534098, 6: 0.815263018743651, 7: 0.014309369970267827, 8: 0.014346476926431227}"
369,YxKMiVqqBgU,"{0: 0.02567703109327984, 1: 0.0034102306920761726, 2: 0.536409227683049, 3: 0.030090270812437245, 4: 0.011835506519558708, 5: 0.31614844533600805, 6: 0.008024072216650024, 7: 0.0056168505516549505, 8: 0.00822467402206628}"
370,lLnp51A6azc,"{0: 0.0895806861499365, 1: 0.005717916137230029, 2: 0.09593392630241418, 3: 0.05654383735705211, 4: 0.050825921219822046, 5: 0.03684879288437101, 6: 0.1817026683608641, 7: 0.25222363405336734, 8: 0.07242693773824643}"
371,igTPC0yFJgg,"{0: 0.026136096067812618, 1: 0.004238285848834485, 2: 0.004238285848834244, 3: 0.03461266776548145, 4: 0.022368730868848673, 5: 0.03013892159171179, 6: 0.40240169531433956, 7: 0.03508358841535183, 8: 0.1815399105250765, 9: 0.0901813044502001, 10: 0.10854720979514948}"
372,Bi7f1JSSlh8,"{0: 0.014681308188111716, 1: 0.0027452852709477114, 2: 0.0028646455001192393, 3: 0.013965146813081872, 4: 0.0072809739794700585, 5: 0.0069228932919551435, 6: 0.01301026497970868, 7: 0.0052518500835521745, 8: 0.16579135831940775, 9: 0.7304846025304368}"
373,1F77Jy7BJzQ,"{0: 0.011540797732334431, 1: 0.0028345818991699504, 2: 0.0014172909495851734, 3: 0.014577849767159427, 4: 0.014577849767159408, 5: 0.0077951002227170975, 6: 0.20196396031585334, 7: 0.0017209961530673112, 8: 0.7148208139299453}"
374,HYsLTNXMl1Q,"{2: 0.016875489428347663, 1: 3.915426781519321e-05, 0: 0.00030344557556773524, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.976791307752545}"
375,JBSj5OP64LM,"{0: 0.03304931577588428, 1: 0.01110250451846096, 2: 0.037180480247869976, 3: 0.024786986831913136, 4: 0.024270591272915143, 5: 0.006713142266976627, 6: 0.5422153369481025, 7: 0.01936483346243223, 8: 0.23676736380067132}"
376,_oLA7jH23m4,"{0: 0.014151490546340371, 1: 0.0015079457139543359, 2: 0.0031318872520590133, 3: 0.015195452963693446, 4: 0.010323628349379376, 5: 0.009279665932026573, 6: 0.00661176197656899, 7: 0.0054518037350657945, 8: 0.82101844333604, 9: 0.08641688899199629}"
377,J7z9V44SFSw,"{0: 0.017494751574527612, 1: 0.5112466260121966, 2: 0.013196041187643833, 3: 0.005598320503848937, 4: 0.2914125762271321, 5: 0.11986404078776378, 6: 0.003998800359891974, 7: 0.002799160251924504, 8: 0.004098770368889282}"
378,UQAHz_JoGJ0,"{0: 0.011318989710009372, 1: 0.0012160898035548382, 2: 0.0014967259120671423, 3: 0.016276894293732327, 4: 0.00561272217025259, 5: 0.006454630495790901, 6: 0.49232927970065465, 7: 0.0628624883068285, 8: 0.007951356407857546, 9: 0.36136576239476137}"
379,uYv8eFLe0Tg,"{0: 0.024723618090452336, 1: 0.007437185929648359, 2: 0.028542713567839155, 3: 0.011055276381909427, 4: 0.011256281407035173, 5: 0.014472361809045386, 6: 0.7632160804020102, 7: 0.008844221105527655, 8: 0.009849246231155823, 9: 0.06773869346733669, 10: 0.004020100502512565}"
380,YAfwNEY826I,"{0: 0.006712862711130436, 1: 0.0007037678648764522, 2: 0.0005954958856647522, 3: 0.008391078388912884, 4: 0.004980511043741854, 5: 0.78042442615851, 6: 0.0016782156777825543, 7: 0.0015699436985707575, 8: 0.001786487656994483, 9: 0.17675400606323094}"
381,SGSOCuByo24,"{1: 0.015480850129860628, 0: 0.00022679884405750472, 2: 0.0, 3: 0.0, 5: 0.7157405713867657, 6: 7.316091743786446e-05, 7: 0.26141127409737674, 4: 0.0}"
382,_SpptYg_0Rs,"{0: 0.0134284126690127, 1: 0.0025930727912576194, 2: 0.004352657899611238, 3: 0.5053713650676054, 4: 0.008149657343952612, 5: 0.3729394332283755, 6: 0.05751065012039258, 7: 0.0025930727912576446, 8: 0.005463974810150041}"
383,4CTDdxfSXF0,"{0: 0.014999999999999885, 1: 0.0014444444444444687, 2: 0.001555555555555468, 3: 0.015333333333333244, 4: 0.010888888888889022, 5: 0.014444444444444506, 6: 0.1724444444444447, 7: 0.007777777777777883, 8: 0.7320000000000001}"
384,J6XcP4JOHmk,"{1: 0.012371959026888603, 0: 0.00018672641912078312, 2: 0.0, 3: 0.0, 4: 5.335040546309774e-06, 5: 0.0, 6: 0.17414105847204456, 7: 0.8089201877934284}"
385,lNxJu0I6vvM,"{0: 0.024604920984196837, 1: 0.002600520104020579, 2: 0.0034006801360268787, 3: 0.028405681136227094, 4: 0.023204640928185624, 5: 0.01060212042408469, 6: 0.018003600720143745, 7: 0.006401280256051217, 8: 0.7771554310862171, 9: 0.054610922184437076}"
386,dpqLy-3cHmc,"{0: 0.05044751830756711, 1: 0.009764035801464687, 2: 0.00528885272579329, 3: 0.053295362082994235, 4: 0.06346623270951969, 5: 0.024816924328722387, 6: 0.010170870626525635, 7: 0.5398698128559806, 9: 0.11432058584214813, 8: 0.017493897477623976}"
387,i6rnzk8VU24,"{1: 0.03049891339529282, 0: 0.0003144217875803365, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.3137744486059091, 7: 0.640264484209552, 8: 0.00648263744393579}"
388,zhZXZ35lF7s,"{0: 0.025651808242220367, 1: 0.0027333894028595315, 2: 0.003574432296046967, 3: 0.029857022708158067, 4: 0.011774600504625619, 5: 0.011354079058031971, 6: 0.011354079058032082, 7: 0.012195121951219579, 8: 0.009671993271656916, 9: 0.6783010933557613, 10: 0.15328006728343135}"
389,PliUHKl5xA4,"{0: 0.024748138414367106, 1: 0.005694261936049109, 2: 0.005913272010512456, 3: 0.044021024967148464, 4: 0.015549715286903167, 5: 0.016863775733683584, 6: 0.011826544021024898, 7: 0.09264126149802877, 8: 0.0008760402978537085, 9: 0.721419185282523}"
390,S7gSD-LXT34,"{0: 0.02786624203821659, 1: 0.005374203821655968, 2: 0.0260748407643314, 3: 0.011345541401273772, 4: 0.01074840764331201, 5: 0.021098726114649566, 6: 0.004179936305732476, 7: 0.7056130573248409, 8: 0.1433121019108279}"
391,anXep8kBOCg,"{1: 0.026142498669302718, 0: 0.00019770359668466395, 2: 0.0, 3: 0.0, 4: 0.0, 5: 7.603984487958293e-06, 6: 0.7632575469546051, 7: 0.014554026309786194, 8: 0.1887993308493648, 9: 6.083187590300021e-05}"
392,f3nF7sq1gKE,"{0: 0.01113389979490185, 1: 0.003613634143959511, 2: 0.01543119445258333, 3: 0.014063873425139234, 4: 0.006152944623498337, 5: 0.002636976267213518, 6: 0.26428362144740686, 7: 0.6584627405020024}"
393,YIVf3P3zq7g,"{0: 0.0754716981132075, 1: 0.013561320754716805, 2: 0.008844339622641618, 3: 0.08372641509433965, 4: 0.07783018867924518, 5: 0.036556603773584856, 6: 0.015330188679245238, 7: 0.316627358490566, 8: 0.021816037735849114, 9: 0.09728773584905662, 10: 0.09021226415094338}"
394,f8iTPmrh3Yk,"{6: 0.30934313493004484, 5: 0.0020156509366848485, 7: 0.01612520749347885, 4: 0.5958027033436093, 3: 0.00011856770215801227, 2: 0.0, 1: 0.0}"
395,RQ6Xk3ZHso4,"{0: 0.03773080010703758, 1: 0.22932833823922943, 2: 0.037998394434037956, 3: 0.01498528231201509, 4: 0.4969226652394968, 5: 0.07920792079207925, 6: 0.010703773080010692, 7: 0.007492641156007562, 8: 0.010971367407010879}"
396,lVHRs3uTHNI,"{2: 0.017773710322238758, 1: 4.816723664563885e-05, 0: 0.0004046047878233233, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0028226000674341223, 9: 0.966321468137373, 10: 0.00010596792062045335, 11: 0.0065122103944897924}"
397,iwcYp-XT7UI,"{3: 0.189210287865058, 2: 0.28484003624451054, 4: 0.10470016960572454, 1: 2.7880393113540944e-05, 0: 0.00013010850119653423, 5: 0.2357426639715629, 6: 0.16860203062196544, 7: 0.002746218721683985, 8: 0.004061243930206085}"
398,QDN6xvhAw94,"{2: 0.02227913425248406, 1: 1.925595008858e-05, 0: 0.0002503273511515018, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.9637988138334744, 8: 0.007760147885696678}"
399,v-9Mpe7NhkM,"{4: 0.01013299556681444, 3: 5.191083794474707e-06, 2: 5.191083794474707e-06, 1: 5.191083794474707e-06, 0: 0.00017130576521766187, 5: 5.19108379448685e-06, 6: 0.0, 7: 0.0, 8: 0.7021200386216625, 9: 0.27895846094747745, 10: 3.1146502766851714e-05, 11: 0.002938153427672629}"
400,Tj6NOfdfa4o,"{3: 0.025010855405992183, 2: 2.481235655356004e-05, 1: 2.4812356553563508e-05, 0: 0.0006203089138390912, 4: 0.0, 5: 0.0, 6: 1.2406178276781754e-05, 7: 0.23488617331431055, 8: 0.730922399354879}"
401,cQ48rP_Rs4g,"{3: 0.016305431071619202, 2: 1.285917276941731e-05, 1: 1.285917276941731e-05, 0: 0.00025075386900360805, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.7966900489291522, 10: 0.11929454578187147, 11: 0.060457400775408225}"
402,l-NJrvyRo0c,"{2: 0.0671453646082655, 1: 3.191319610658383e-05, 0: 0.0004467847454922569, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.2726184777405453, 8: 0.6487793202489226}"
403,-EVqrDlAqYo,"{2: 0.010978886427233806, 1: 1.7141118543685316e-05, 0: 0.00015855534652913644, 3: 0.0838372107971903, 4: 0.7329199466911209, 5: 0.1289869170412711, 6: 0.038524663926944314}"
404,vgUGv1977ws,"{2: 0.038197644649257546, 1: 0.00020481310803891623, 0: 0.000665642601126476, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.04098822324628766, 9: 0.25307219662058356, 10: 0.6471326164874553}"
405,kq0VO1FqE6I,"{2: 0.016049644931618236, 1: 1.8469096584140116e-05, 0: 0.00041555467314316474, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.9718808004506464, 7: 0.005799296327419934}"
406,q0mokx-iiws,"{2: 0.01678167752508415, 1: 2.4100063463497468e-05, 0: 0.00033740088848900965, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.7413340188462499, 7: 0.23580305428137638}"
407,NERNE4UThHU,"{2: 0.017903294018138245, 1: 2.3495136506745257e-05, 0: 0.0003759221841078894, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.3124696521153457, 7: 0.0, 8: 0.6623748883981017}"
408,yCd3CzGSte8,"{2: 0.020172757272989946, 1: 3.0415012850344703e-05, 0: 0.00013686755782654075, 3: 7.603753212584441e-06, 4: 0.0, 5: 0.0, 6: 0.16414982435330072, 7: 0.8094879632586639}"
409,9pR6PjfyyfA,"{2: 0.02047322015200805, 3: 8.11141844374308e-06, 4: 0.0050453022720083045, 5: 0.002579431065110358, 1: 4.8668510662524395e-05, 0: 0.0003082339008622405, 6: 0.5388171929625332, 7: 0.37627247876836295, 8: 0.043801659596213606}"
410,Kedt2or9xlo,"{4: 0.008671399062607927, 3: 1.5728051504144275e-05, 2: 2.6213419173581887e-05, 1: 5.242683834708398e-06, 0: 0.00016776588271067913, 5: 0.8288368581644316, 6: 0.007460339096789883, 7: 0.0007287330530247327, 8: 0.15020289186440322}"
411,bmjamLZ3v8A,"{1: 0.0016710982325872387, 5: 0.019427545955201284, 9: 0.6303333141253078, 8: 0.28851552145673603, 7: 0.03321616437679553, 6: 0.004609926158861244, 4: 0.009014052042773762, 0: 0.007301793755196684, 3: 0.0, 2: 0.0}"
412,Z6rxFNMGdn0,"{2: 0.016233818835766245, 1: 4.050354000939907e-05, 0: 0.00026732336406202, 3: 0.0, 4: 8.100708001876344e-06, 5: 0.12258801419244023, 6: 0.2331464770020899, 8: 0.13793885585600196, 7: 0.482259449475884}"
413,dEv99vxKjVI,"{2: 0.07862803998438639, 1: 5.0913904587349124e-05, 0: 0.0004582251412860727, 3: 0.0, 4: 1.697130152911175e-05, 5: 0.0, 6: 0.0, 7: 0.5424876533781372, 8: 0.1548122125485804, 9: 0.09556539891044243, 10: 0.10990614870254385}"
414,bIrEM2FbOLU,"{3: 0.01013464979299719, 2: 6.530057856312874e-06, 1: 2.6120231425248025e-05, 0: 0.00013713121498256514, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.2583356188535827, 8: 0.72563308910917}"
415,2wq9x2QcZN0,"{2: 0.008819179680610023, 1: 4.0703906218207686e-05, 0: 0.00020351953109100027, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.7501526396483175, 9: 0.23527536192556528}"
416,Er7Dy8rvqOc,"{2: 0.01119078661451537, 1: 3.621613791105274e-05, 0: 0.00033499927567724394, 3: 9.054034477765788e-06, 4: 0.01831631174851525, 6: 0.003286614515427888, 7: 0.7433633927277992, 8: 0.21284224250325973, 5: 0.003549181515283495}"
