,id,top_words
1226,uhIRGGh_Iu0,"['mama', 'breast', 'titti', 'manta', 'husband', 'daughter', 'indianapoli', 'pistachio', 'stamps.com', 'lupu']"
1227,fifFgeoq4Bg,"['busch', 'chiropractor', 'archer', 'stabil', 'summ', 'argumentum', 'puzzler', 'khow', 'coaster', 'corkscrew']"
1228,5jqxL_dXWI0,"['tampa', 'lutz', 'otávio', 'gator', 'lake', 'redneck', 'seventy-f', 'firework', 'upcom', 'mound']"
1229,ussg1ukW2AM,"['courag', 'motiv', 'conform', 'bugi', 'coward', 'feder', 'poom', 'dream', 'engag', 'priceless']"
1230,MVSdokvN6sA,"['anthoni', 'opi', 'siriu', 'norton', 'merger', 'zimmerman', 'patric', 'aunt', 'context', 'xm']"
1231,jFx27PC8lco,"['album', 'foo', 'crumb', 'artist', 'sullivan', 'internet', 'band', 'ronstadt', 'trower', 'record']"
1232,oBiom1YzJ6Y,"['salli', 'safeti', 'breakup', 'hardship', 'untrust', 'trust', 'backup', 'cushioni', 'penni', 'fund']"
1233,S8Ccl5jY9do,"['guard', 'postur', 'fabiana', 'pureblood', 'twister', 'jiu-jitsu', 'elbow', 'shinya', 'arm', 'leg']"
1234,QH5dBdpIiJw,"['jiu-jitsu', 'fight', 'guard', 'chrome', 'guillotin', 'marcelo', 'dhabi', 'wrestl', 'submit', 'abu']"
1235,p7DWhmzM24Q,"['mba', 'yale', 'colin', 'harvard', 'rice', 'saturn', 'ruth', 'toilet', 'macquari', 'plutocraci']"
1236,SDKLOt7L3qY,"['ted', 'fellow', 'ovat', 'pope', 'vice', 'sascha', '1.6', 'fellowship', 'scientolog', 'sixteen']"
1237,tC28qX0r8Rg,"['tatum', 'mcconaughey', 'chan', 'gyrat', 'knapsack', 'masturbatori', 'douch', 'matthew', 'role', 'scarv']"
1238,M8U-2kQ3sFA,"['headquart', 'all-access', 'spike', 'southern', 'piqu', 're-ent', 'excus', 'respit', 'meal', 'tomorrow']"
1239,SbGTvxw4EWc,"['twink', 'gayest', 'lesbian', 'monica', 'gay', 'otter', 'lesbo', 'santa', 'elv', 'mustach']"
1240,TmESFGfOzCE,"['cat', 'vegan', 'munchausen', 'dog', 'protein', 'yam', 'fluffi', 'anim', 'carnav', 'liviu']"
1241,O4wc6kmgoD8,"['greenstein', 'violin', 'sunda', 'reefer', 'mitzi', 'whazzup', 'moh', 'eula', 'issa', 'tribbl']"
1242,bSrmhPJ_8rs,"['mum', 'australia', 'wednesday', 'brothel', 'pension', 'prostitut', 'rub-and-tug', 'signpost', 'father', '90,000']"
1243,JO5DQIlubHs,"['greyhound', 'inhibit', 'hallway', 'gunneri', 'alcohol', 'throw-up', 'vodka', 'tipsi', 'bile', 'whiskey']"
1244,e09h9Z6Oo-g,"['noodl', 'gutter', 'oil', 'neo', 'swindl', 'china', 'sewer', 'gestur', 'slop', 'anyhow']"
1245,W0JyKvzs8KU,"['turkey', 'freewil', 'lucid', 'dream', 'spaceship', 'alan', 'inan', 'squiggli', 'underwat', 'hurtl']"
1246,8XaHeqho9lk,"['christi', 'brinkley', 'helen', 'kapow', 'joel', 'salli', 'breakup', 'hardship', 'fulchiron', 'kania']"
1247,4lGqqBEgXkk,"['bitcoin', 'megapixel', 'payphon', 'nokia', 'skype', 'moor', 'herd', 'kodak', 'industri', 'telecommun']"
1248,tCwL_GXMjzo,"['dynamit', 'demolit', 'cheapest', 'essica', 'terrorist', 'build', 'oklahoma', 'matric', 'squib', 'storey']"
1249,LvHFF6UBn7c,"['fuck', 'joey', 'non-paid', 'bop', 'motherfuck', 'shortcut', 'turkish', 'bitch', 'diaz', 'fuckin']"
1250,2TPyx-H1MVc,"['tornado', 'locust', 'hemp', 'tank', 'hail', '1940', 'car', 'vw', 'beaver', 'windmil']"
1251,W9VLQqQ52Gk,"['tank', 'chamber', 'depriv', 'westwood', 'medit', 'cheep', 'sensori', 'brentwood', 'chlorin', 'breakup']"
1252,aB7JKfDQ01Q,"['diarrhea', 'squat', 'toilet', 'pollut', 'fanboy', 'io', 'android', 'pandit', 'cheney', 'whoa-ho']"
1253,wF6AKIRnYoY,"['fuck', 'yahng', 'gay', 'rubik', 'urg', 'parkinson', 'dopaminerg', 'quip', 'cube', 'stroke']"
1254,yhrazoRgea4,"['katrina', 'candl', 'prep', 'creek', 'doomsday', 'flood', 'norri', 'reach-around', 'york', 'doop']"
1255,drenC7XfKLU,"['compton', 'jacob', 'lysol', 'alley', 'scrotum', 'sex', 'rafi', 'shiver', 'eras', 'feeder']"
1256,U5wRWGfvJNE,"['casey', 'kasem', 'giggl', '405', 'mushroom', 'cooki', 'brunch', 'protector', 'airplan', 'rooki']"
1257,WJNlwT4gA-g,"['cultish', 'deer', 'reded', 'kick', 'cicero', 'comest', 'marjori', 'gwen', 'kickbox', 'append']"
1258,JnbyVP2F4ic,"['hoarder', 'pitch', 'pilot', 'igni', 'week-to-week', 'gaion', 'creativ', 'execut', 'collabor', 'devast']"
1259,VetG5f6GJMk,"['movi', 'camden', 'denver', 'heroin', 'boulder', 'opium', 'cat', 'joey', 'bundi', 'bro']"
1260,xnPcp6lVjPk,"['lick', 'goodby', 'damashii', 'ass', 'affirm', 'do-do-do-do-do-do', 'yamato', 'greenle', 'earnestli', 'fight']"
1261,5OzGM88hXnk,"['fuck', 'millenni', 'fallibl', 'convent', 'fuckin', 'prison', 'milanoo', 'parker', 'nisour', 'scoundrel']"
1262,XBhXzoZaGas,"['merced', 'voltron', 'lexu', 'sedat', 'debt', 'runk', 'brand-new', 'drone', 'hand-me-down', 'shitbox']"
1263,dNLiNny1me8,"['carl', 'unreli', 'lifesav', 'threesom', 'meatbal', 'sub', 'karl', 'jerk', 'hottest-sel', 'carm']"
1264,0lKs4yj6iks,"['siri', 'censor', 'gadget', 'prostitut', 'robot', 'escort', 'phone.i', '4s', 'outlaw', 'wolfram']"
1265,DI0eficxckU,"['fart', 'restroom', 'clump', 'farti', 'wash', 'naughti', 'girl', 'exhibit', 'urin', 'stallon']"
1266,fNVqwdyMhE0,"['sampson', 'ralph', 'basketbal', 'villanova', 'parti', 'hearti', 'cri', '5,000', 'weep', 'libari']"
1267,yxXoRtRr3WE,"['micro', 'dinett', 'fold-up', 'bookmak', 'kitchen', 'fisa', 'airstream', 'hous', 'doomsday', 'minimalist']"
1268,J73SPMrQBos,"['ball', 'kimmel', 'format', 'golf', 'tomato', 'rotat', 'tenten', 'nine', '10th', 'dement']"
1269,PFaeyhiK3Go,"['yucaipa', 'hansel', 'repetit', 'cg', 'foothil', 'roma', 'appet', 'chinatown', 'ball', 'smell']"
1270,m-CWurN5xcc,"['garlic', 'fuck', 'traffic', 'load', 'union', 'orribl', 'ginger', 'curdl', 'friesland', 'slam']"
1271,NI9-cKsXIiY,"['fuck', 'stallon', 'ixtapa', 'golf', 'frank', 'director', 'dobson', 'movi', 'hopper', 'hitchcock']"
1272,y_CC3a4bObs,"['ting', 'vote', 'technolog', 'stamps.com', 'legalzoom', 'politician', 'sex', 'legal', 'prostitut', 'sort']"
1273,L83QrftSqyU,"['buh', 'fuck', 'mumbl', 'patric', 'passag', 'palsi', 'oooo', 'beggin', 'audio', 'tho']"
1274,Rpq8W1NEKbQ,"['kidnap', 'pain', 'boulder', 'seta', 'pearl', 'eight-track', 'escap', 'guilt', 'guilti', 'enoch']"
1275,Li3IFMcfowI,"['gilf', 'kirk', 'bahrain', 'news', 'fox', 'captain', 'vagina', 'milf', 'wiper', 'authorit']"
1276,iZcxStU0STQ,"['goldfish', 'beij', 'fatboy', 'mongol', 'hong', 'kong', 'postcard', 'rhode', 'slim', 'wall']"
1277,_gGka0EWlrQ,"['jackman', 'ronni', 'beaten', 'hugh', 'jodi', 'prolli', 'achen', 'haxan', 'all-weath', 'seaboard']"
1278,Kd_oBd5DENk,"['fuck', 'karat', 'shit', 'bullshit', 'choke', 'poke', 'routin', 'jeonghan', 'blue-blu', 'claudiu']"
1279,LORocqLGljI,"['prostitut', 'relationship', 'cuckold', 'ferrari', 'denali', 'stabl', '35,000', 'yukon', 'sex', 'wallow']"
1280,R8steL-9kVw,"['receptor', 'drawer', 'opioid', 'dynorphin', 'bind', 'endorphin', 'ant', 'kappa', 'anxieti', 'orphan']"
1281,SbK20PjYckg,"['japan', 'interrog', 'scarfac', 'guam', 'montana', 'toni', 'petit', 'freedom', 'roppongi', 'eight-month']"
1282,R31SXuFeX0A,"['climat', 'mammoth', 'quarri', 'co2', 'holocen', 'woolli', 'global', 'atmospher', 'sphinx', 'glacier']"
1283,OZqraOZGMNo,"['160th', 'inver', 'poopin', 'co-loc', 'unabash', 'cage', 'basket', 'unsurmount', 'record', 'medevac']"
1284,-Z5Jo2-tsAE,"['booki', 'hoarder', 'tourett', 'gambl', 'self-worth', 'huf', 'stockbrok', 'bum', 'taho', 'condom']"
1285,kjwBePXTP4c,"['cocain', 'crack', 'freebas', 'unemploy', 'powder', 'hydrochlorid', 'enforc', 'educ', 'drug', 'law']"
1286,Ou76pNQJUss,"['colbert', 'salon.com', 'oswalt', 'patton', 'salon', 'redskin', 'conneri', 'jude', 'reynold', 'articl']"
1287,wP0gQLnsVfY,"['wooki', 'chewbacca', 'hoth', 'sci-fi', 'hungov', 'kadai', 'disco', 'top-shelf', 'cinemax', 'gollum']"
1288,HLPAUDm9qw4,"['arlovski', 'andrei', 'meatbal', 'pom', 'tampon', 'accumul', 'mulchand', 'siragusa', 'manpon', 'fergalici']"
1289,t8SNJsXRsrI,"['megapixel', 'nokia', 'thailand', 'cham', 'moor', 'trashi', 'kodak', '41', 'french', 'bandwagon']"
1290,4YnvO597zKM,"['splint', 'gecko', 'shaab', 'erect', 'peni', 'tendon', 'dick', 'muslim', 'testicl', 'bigbrowndog']"
1291,u9y5lgfCkVI,"['scientolog', 'tax', 'tax-fre', 'barricad', 'nhl', 'cauri', '19.99', 'latino', 'religion', 'racism']"
1292,Yq2qs7JXiBA,"['goof', 'jean', 'schumer', 'wendi-go', 'f-15', 'gilbert', 'jet', 'tsunami', 'jaga', 'rupe']"
1293,X3A_mRekOyY,"['seldon', 'lion', 'tyson', 'limo', 'yard', 'tusslin', 'maquett', 'mike', 'selden', 'dooley']"
1294,x2TPDwYTfh4,"['winnipeg', '172', 'group', 'club', 'unison', 'interf', 'lissi', 'boo', 'episod', 'mumbler']"
1295,0s5U1rfDW2U,"['deadwood', 'mutt', 'vaniti', 'jay', 'jovah', 'left-w', 'reinvent', 'jaidev', 'sider', 'audit']"
1296,YmNxsBwTd6s,"['letter', 'note', 'eisenhow', 'stationeri', 'jacki', 'list', 'setlist', 'robinson', 'write', 'patienc']"
1297,eV10nVqIvk0,"['unicorn', 'grip', 'allig', 'kettlebel', 'pinku', 'namdeo', 'santelli', 'suceava', 'juglan', 'finito']"
1298,DuCcjgTSLnw,"['infinit', 'infin', 'hush', 'unn', 'deep-fryer', 'shuttl', 'jizz', 'spoon', 'sputter', 'duncan']"
1299,DU_ItzAFICo,"['snicker', 'fairbank', 'alaska', 'prison', 'twinki', 'kefir', 'canada', 'laundromat', 'convict', 'hitch']"
1300,hkzOXQyXRSw,"['downsid', 'lamotta', 'haiti', 'seattl', ""'coach"", 'wyclef', 'open-door', 'hannigan', 'safeway', 'stanhop']"
1301,MhXA6x_pNcA,"['kickback', 'convolut', 'deregul', 'gmo', 'barato', '82', 'antidepress', 'classism', 'hope', 'labyrinth']"
1302,pHcF7iC984U,"['schumer', 'ami', 'squarespac', 'funni', 'comic', 'silverman', 'stamps.com', 'seinfeld', 'barcelona', 'castilian']"
1303,wqa7Yio0Ci4,"['fuck', 'pat', 'trailer', 'sack', 'pete', 'shit', 'steve', 'dirt', 'pierc', 'menac']"
1304,Rt7Ja4RAssk,"['coop', 'chicken', 'fallibl', 'convent', 'unplug', 'millenni', 'cammi', 'niven', 'persist', 'ojo']"
1305,bM9caFYTnHs,"['sphinx', 'monument', 'egypt', 'egyptian', 'yonaguni', 'eros', 'egyptologist', 'ancient', 'schoch', 'academ']"
1306,bWToVLYXr4Q,"['race', 'baja', 'truck', 'f-150', 'trophi', 'raptor', 'car', 'corvett', 'off-road', 'horsepow']"
1307,_yujJFfoaNs,"['orthodoxi', 'wilhemina', ""o'reilli"", 'charcuteri', 'proclam', 'emancip', 'consent', 'joey', 'voluntari', 'voluntarili']"
1308,bLO95-sRaYE,"['patent', 'corolla', 'eastern', 'podcast', 'shingl', 'adam', 'lawsuit', 'rv', 'litig', 'blog']"
1309,TWsdERg_wlY,"['windbreak', 'dick', 'rhino', 'horn', 'tumor', 'displac', 'anu', 'boner', 'medium-s', 'holm']"
1310,qEtdp4B3BJA,"['bossi', 'queen', 'king', 'ralph', 'women', 'milwauke', 'kunti', 'beyonc', 'princess', 'mezuzah']"
1311,dF8VCmxMy4A,"['request', 'chumpi', 'big-citi', 'river', 'chain-link', 'banjo', 'chinatown', 'yin', 'uplift', 'larri']"
1312,oYb6UJ0XsSM,"['wimzi', 'cheesecak', 'philadelphia', 'morton', 'dream', 'dopey', 'straight-arrow', 'mousi', 'brother', 'soul-kil']"
1313,h8ARArQrow8,"['boner', 'ayahuasca', 'nugent', 'middleman', 'licens', 'blam', 'registr', 'transform', 'filler', 'cop']"
1314,ZqyotYRs7io,"['fuck', 'lotion', 'naturebox', 'fleet', 'maidan', 'shit', 'jerk', 'buress', 'count', 'stroke']"
1315,uJ8Y3zrQWnc,"['bossi', 'squarespac', 'australia', 'mum', 'nodul', 'nerd', 'girl', 'elvi', 'hemoglobin', 'anem']"
1316,hkSWn0ZYGFY,"['mushroom', '1147', 'eve', 'woodward', 'bernstein', 'snowden', 'pandemonium', 'tech', 'seee', 'mccluskey']"
1317,1aFX_ypji88,"['fuck', 'wait', 'waitwhat', 'gumption', 'bahrain', 'heartfelt', 'moment', 'koch', 'voicemail', 'sprout']"
1318,no6yW49SmwU,"['jameson', 'repli', 'davey', 'good-for-noth', 'bagpip', 'squeaki', 'vlog', 'joyc', 'simon', 'shirt']"
1319,1eIyKPCgHL0,"['duh', 'atheism', 'discrimin', 'femin', 'dakota', 'men', 'harp', 'rape', 'toko', 'pucara']"
1320,BBIoOLH9eEc,"['bitcoin', 'coinbas', 'hearin', 'thumb', 'curl', 'rican', 'debit', 'hip', 'henner', 'squeez']"
1321,5kSn6SEPg4Y,"['coffe', 'ethiopia', 'nylon', 'sock', 'masturb', 'cornflak', 'kellogg', 'ceremoni', 'sox', 'stimul']"
1322,bM1YM-Ve7ko,"['robot', 'spider-man', 'superman', 'paleo', 'paleolith', ""sock'em"", 'ironman', 'x-men', 'wolverin', 'piti']"
1323,rTVRG3OHrz4,"['jude', 'pretenti', 'award', 'penn', 'realest', 'sean', 'jameson', 'actor', 'academi', 'prolif']"
1324,fxXLEUqrIyo,"['crocodil', 'hippo', 'lizard', 'snap', 'peen', 'lizzard', 'swim', 'allig', 'costa', 'ripley']"
1325,_g-_vWe5mr4,"['aveng', 'southern', 'rand', 'newslett', 'paul', 'confeder', 'amend', 'rebelli', 'staff', 'yay']"
1326,EuzzWq0qzN8,"['rogan', 'built-in', 'isight', 'rogo', 'six-and-a-half', 'bravo', 'brian', 'soundcheck', 'sing', 'rope']"
1327,_UvlnFENC1Y,"['turbul', 'pago', '58,000', ""o'reilli"", 'lyndon', 'rapper', 'medal', 'reilli', '48', 'frisbe']"
1328,Oar_yELHYpo,"['lobster', ""c'mere"", 'wozniak', '1963', 'blizzard', 'buzzer', 'acron', 'stomat', 'discern', 'sarlacc']"
1329,3S4R-Vz0SRQ,"['aspartam', 'clemen', 'lazer', 'morphin', 'codein', '199', 'verland', 'tahitian', 'neal', 'ibogain']"
1330,lWz3_AZKBpw,"['banacek', 'telepathi', 'skeptic', 'indisput', 'psychic', 'overrid', 'convict', 'hojo', 'banachek', 'non-verb']"
1331,with5ng8K2g,"['grizzli', 'reindeer', 'shih', 'bear', 'tzu', 'sonic', 'polar', 'zeitgeist', 'hamilton', 'lavend']"
1332,Wk23Nr1rUNQ,"['gayest', 'ami', 'patric', 'schumer', 'whiff', 'sch', 'gay', 'brandish', 'sequin', 'honey']"
1333,mIMnuftV5Qc,"['bamboo', 'soulja', 'philan', 'brian', 'callen', 'hemp', 'pool', 'sailboat', 'chicago', 'fanni']"
1334,HTCof5wVWA4,"['flashlight', 'moon', 'kubrick', 'pereira', 'droid', 'portugues', 'apollo', 'dispensari', 'weed', 'marijuana']"
1335,hC88FkmYPh4,"['vitamin', '69', 'alpha', 'adderal', 'jimi', 'plant-bas', 'ginger', 'kale', 'hendrix', 'monk']"
1336,JZIBO9GGx-E,"['bu', 'katt', 'german', 'tango', 'reloc', 'slapstick', 'blake', '4-hour', 'australia', 'ottawa']"
1337,jHUkutUoij0,"['pimp', 'freddi', 'podcast', 'lockhart', '127', 'trifecta', 'maestro', 'thatcher', 'vend', 'manhood']"
1338,XhUUsscJZ4U,"['alien', 'gay', 'thyroid', 'ale', 'transsexu', 'chemic', 'possum', 'invis', 'serpent', 'psychedel']"
1339,R7iQydsqoew,"['dribbl', 'bradley', 'deliber', 'basketbal', 'princeton', 'practic', 'driss', 'below-deck', 'gangli', 'leat']"
1340,nypesTZ_c_k,"['ebert', 'sheen', 'pneumonia', 'charli', 'bikini', 'roger', 'squad', 'immun', 'giralda', 'apakah']"
1341,qIfQnw6J4OY,"['teller', 'shogun', 'funda', 'shobha', 'john-john', 'sb', 'jone', '37', 'ona', 'nonstop']"
1342,8UM1OSWvjQs,"['jinx', 'posehn', 'joey', 'minivan', 'spice', 'russel', 'columbu', 'bahama', 'knavish', 'kader']"
1343,RnXxdIqtzqE,"['oprah', 'bronson', 'nikola', 'scaveng', 'hauer', 'allegi', 'pledg', 'stedman', 'jagger', 'whitest']"
1344,BtUVNYpbYh0,"['acuiti', 'boulder', 'baggi', 'makenna', '4/20', 'mckenna', 'austin', 'michigan', 'sacramento', 'alex']"
1345,SNzyd8z2gQA,"['portland', 'angel', 'salazar', 'helium', 'roofi', 'perri', 'budget', 'philli', 'scarfac', 'pothead']"
1346,QF9gZSN8t-c,"['bert', 'buh', 'burt', 'pereira', 'conquer', 'cosmonaut', 'spell', 'infomerci', 'ab', 'brett']"
1347,xpnv-F8_3H8,"['aborigin', 'mushroom', 'sylvain', 'vacanc', 'wordi', 'ipad', 'wine', 'long-run', 'wallpap', 'catchphras']"
1348,KSvoXg5tjR8,"['mitzi', 'obamacar', 'luggag', 'schmuck', 'gun', 'store', 'comedi', 'pow', 'magnet', 'campbellot']"
1349,ClX1lpQVqFo,"['nicknam', 'mixmast', 'waterboy', 'genghi', 'baghdad', 'flesh', '1200', 'sixty-nin', 'are', 'khan']"
1350,dlkLphu7bm4,"['stripe', 'rafael', 'picnic', 'retard', 'snort', 'cleaner', 'templ', 'optimist', 'patriot', 'syndrom']"
1351,-T556S3XJro,"['deepak', 'dawkin', 'eckhart', 'chopra', 'creationist', 'nye', 'toll', 'likabl', 'goodwil', 'neurosci']"
1352,m-pkBpwpJG8,"['candi', 'sexi', 'song', 'loung', 'disko', 'mamma', 'nationless', 'moorestown', 'beefeat', 'dream']"
1353,PJ7-g2P-0DI,"['freebas', 'dee-dum', 'biochem', 'sweatpant', 'survey', 'cofactor', 'tassel', 'enzym', 'pathway', 'snapshot']"
1354,RanCTf_hj_k,"['washabl', 'pillow', 'bear', '1-800', 'teddi', 'tall', 'basebal', '4', '4-foot', 'jay-ar']"
1355,PxliT56AJ84,"['fuck', 'shit', 'donovan', 'mace', 'bike', 'softwar', 'hammer', 'six-piec', 'four-on-two', 'dbase']"
1356,e4BUF88CCek,"['ballet', 'vietcong', 'elliot', 'bali', 'dancer', 'lawson', 'invigor', 'billi', 'coal', 'drum']"
1357,Puw9I8PQKDs,"['grapefruit', 'simmon', 'broccoli', 'fitzsimmon', 'carrot', 'fanueil', 'ross', 'greg', 'flynn', 'emo']"
1358,H6JzU3kPljg,"['greg', 'clever', 'jennif', 'blowout', 'cream', 'keithley', 'miser', 'kinnison', 'letterman', 'wiseass']"
1359,j7l6SGEa32s,"['sizemor', 'gina', 'gershon', 'snitch', 'hurley', 'non-secret', 'dominant-submiss', 'dirti', 'nigga', 'elizabeth']"
1360,WYbL4m_rlgE,"['nunchuck', 'fianc', 'fart', 'princess', 'shower', 'wash', 'bruce', 'six-by-six', 'bull', 'woodshop']"
1361,7XTtHSObaS0,"['hunt', 'elk', 'bow', '1-800', 'bear', 'arrow', 'wolv', 'wolf', 'anim', 'mountain']"
1362,cHZa-B3uTuQ,"['danni', 'chicago', 'detroit', 'vcr', 'radio', 'jacket', 'matchbox', 'bonaduc', 'michigan', 'heffron']"
1363,sgyCgLdbzDM,"['bitcoin', 'mormon', 'currenc', 'satoshi', 'gold', 'vault', 'coin', '6am', '21', 'church']"
1364,Y6fm2JCrlMo,"['yakuza', 'japan', 'pride', 'japanes', 'underworld', 'loyalti', 'gangster', 'gym', 'strikeforc', 'mafia']"
1365,mjD23OcVJvk,"['wage', 'minimum', 'internship', 'unskil', 'mcdonald', 'entry-level', 'job', 'fast-food', 'skill', 'labor']"
1366,jb4bYYoWugQ,"['demon', 'dualiti', 'moctezuma', 'aztec', 'cortez', 'sacrific', 'pyramid', 'spanish', 'sacrif', 'spaniard']"
1367,EhYd1W_uv6w,"['bitcoin', 'stallon', 'coin', 'fudg', 'peso', 'currenc', 'orang', 'deca', 'pizza', 'valu']"
1368,2Is2Np1j5iA,"['stallon', 'yum', 'travolta', 'stubbl', 'gay', 'fudg', 'danc', 'dick', 'maid', 'orang']"
1369,uzNm2p13WDs,"['rooster', 'jb', 'inconsist', 'scout', 'chicken', 'ovat', 'toolbox', 'self-control', 'hammock', 'weep']"
1370,kOGLUlH39es,"['booti', 'rape', 'prison', 'penitentiari', 'jail', 'masturb', 'dick', 'testicl', 'whysa', 'toll-fre']"
1371,EWOF2GJ_Smw,"['contrail', 'chemtrail', 'mar', 'spray', 'cloud', 'linger', 'pyramid', 'sky', 'high-resolut', 'byproduct']"
1372,VoAz5s00gts,"['lucif', 'index', 'invis', 'whiteboard', 'piggi', 'abel', 'isaac', 'ex-boyfriend', 'pig', 'dispensari']"
1373,7yyKQoPF8-s,"['scriven', 'index', 'write', 'mavi', 'scatterbrain', 'whiteboard', 'card', 'microsoft', 'laptop', 'screen']"
1374,PSVogp2vN08,"['maid', 'arnold', 'schwarzenegg', 'dream', 'nootrop', 'semi-publ', 'negritud', 'underwear', 'bikini', 'shriver']"
1375,LBXCZHqsF3c,"['bachmann', 'palin', 'gobbl', 'saliva', 'gay', 'truck', 'librarian', 'relationship', 'michel', 'sarah']"
1376,wHqdUYAIEHY,"['adderal', 'turkey', 'lucid', 'nail', 'drop-off', 'dream', 'spaceship', 'closet', 'bite', 'biter']"
1377,P3y3YgjWJDQ,"['staind', 'song', 'demograph', 'galileo', 'love', 'gun', 'patriot', 'tread', 'countri', '4.com']"
1378,zvfy5Enz6-c,"['contribut', 'martini', 'societi', 'uncar', 'illustr', 'cocktail', 'nickelodeon', 'job', 'heartless', 'sidetrack']"
1379,sNT2-RA_708,"['mongol', 'dipset', 'carlin', 'bulletproof', 'dan', 'hardcor', 'indianapoli', 'feminist', 'sled', 'condo']"
1380,MYLBnmiapcU,"['duck', 'obamacar', 'anu', 'dynasti', 'fashionista', 'leopard', 'duh', 'gq', 'luggag', 'annesley']"
1381,dbGZ5augiqw,"['duck', 'anu', 'kornfield', 'tune', 'closet', 'fork', 'dynasti', 'fashionista', 'seeth', 'santorum']"
1382,wfINL6ZxWdU,"['traffic', 'chines', 'weebo', 'left-hand', 'lane', 'stereotyp', 'drive', 'ornament', 'nail', 'china']"
1383,zycTf2r02jM,"['ceram', 'gees', 'armor', 'duck', 'dime-stor', 'hummel', 'stepmama', 'raincoat', 'douchebag', 'gremlin']"
1384,l2Hw_EVQDkQ,"['tracksuit', 'hood', 'rolls-royc', 'dashboard', 'cia', 'fanni', 'track', 'jumpsuit', 'epa', 'climat']"
1385,BIcSXsPoC38,"['bigfoot', 'salli', 'sasquatch', 'harri', 'romant', 'matchbook', 'sameen', 'billi', 'henderson', 'chupacabra']"
1386,bIZlBXnvJwQ,"['antwoord', 'band', 'highway', 'traffic', 'stunt', 'imperi', 'subtl', 'swedish', 'eterna', 'song']"
1387,8nf4Py_vRFY,"['danc', 'gutsi', 'refract', 'waitress', 'ipod', 'bride', 'earthen', 'bevor', 'passcod', 'girl']"
1388,U1lpIRNiWyo,"['skirt', 'thinnest', 'heel', 'cairo', 'vagina', 'doggi', 'breez', 'petit', '115', 'arch']"
1389,dyL7jQf-bwQ,"['fuck', 'pch', 'wig', 'jordan', 'angelin', 'strip', 'saturn', 'pussi', 'font', 'gatorad']"
1390,t5YIJd5ByH0,"['walru', 'smooshi', 'imprint', 'jello', 'patern', 'walrus', 'wild-caught', 'procedur', 'relationship', 'anim']"
1391,ZMLE3Pd1bt8,"['dalai', 'sharon', 'lama', 'gere', 'erot', 'gapper', 'gabbar', 'tulan', 'sexi', 'sultri']"
1392,82Okj3isNAQ,"['sheraton', 'ucb', 'mask', 'orgi', 'junki', 'girl', 'porcelain', 'doll', 'audit', 'faint']"
1393,RE3NNS5qJ20,"['nitrat', 'tsa', 'swab', 'scan', 'x-ray', 'rapid', 'machin', 'wheelchair', 'pat-down', 'demean']"
1394,TCCqIiohaMs,"['baghdad', 'quebec', 'local', 'canada', 'odn', 'practice-bas', 'lake', 'english-languag', 'scud', 'reykjavik']"
1395,bfTgBI3eZDg,"['cousin', 'rodney', 'brodi', 'bathrob', 'robe', 'unzip', 'alien', 'dangerfield', 'sex', 'good-wil']"
1396,GjKKorUXoJ4,"['blink', 'friger', 'dominican', 'afro', 'smoke', 'matares', 'sgt', 'short-term', 'roxburi', 'innoc']"
1397,d5a1kgaIs5M,"['brodi', 'gay', 'transgend', 'heath', '86', 'bangkok', 'chiropractor', 'thailand', 'queer', 'peni']"
1398,4jFmkSqaFlE,"['myspac', 'delet', 'jordi', 'garageband', 'cancel', 'account', 'spam', 'duel', 'eetu', 'metallian']"
1399,eEOloZrC984,"['gotch', 'karl', 'wrist', 'wristlock', 'ahem', 'camorra', 'lebel', 'brian', 'autograph', 'gummi']"
1400,HutAozItkD0,"['tastier', 'tyson', 'marion', 'prostitut', 'corn-f', 'mayor', '44', 'toronto', 'crack', 'waiter']"
1401,IRzQG1aEzLk,"['palin', 'sarah', 'bachmann', 'librarian', 'michel', 'gay', 'saliva', 'waterfal', 'shmanci', 'dinosaur']"
1402,Dphcv_rQx7w,"['worcest', 'apolog', 'heroin', 'braavo', 'foxborough', 'model', 'highschool', 'grubbi', 'pregnant', 'sloppi']"
1403,Pev6Qu04StA,"['indian', 'columbu', 'sevil', 'conquistador', 'spanish', 'cort', 'expedit', 'genoa', 'gold', 'caribbean']"
1404,1LHIp014P9g,"['ecstasi', 'dalla', 'ibm', 'comput', 'madonna', 'biloxi', '79', 'crc', 'out-gross', 'amway']"
1405,jj-qBlUmfbY,"['usp', 'convict', 'prison', 'fci', '1801', 'jail', 'sentenc', 'danilo', 'penitentiari', 'rampart']"
1406,ySQgAk7Df84,"['tila', 'tequila', 'illuminati', 'ibm', 'vaniti', 'jay', 'dalla', 'jasu', 'gadl', '16k']"
1407,uN2D5zcve4k,"['btk', 'bank', 'merger', 'sing', 'song', 'lyric', 'torment', 'diss', 'choir', 'corpor']"
1408,FA3orUaXhD4,"['massag', 'saran', 'butthol', '9:30', 'jerk', 'spank', 'parlor', 'prostat', 'masau', 'midshir']"
1409,6y6kl5zoTJc,"['grigio', 'pinot', 'lama', 'bee', 'queen', 'dali', 'ecstasi', 'dalai', 'entranc', 'sitcom']"
1410,kXmr5W80BF0,"['weed', 'cooki', 'cush', 'smoke', 'herb', 'indica', 'bowl', 'nhc', 'blazin', '3n']"
