,id,data
380,j5FOumrXyww,"{0: 0.0010985288577515934, 1: 0.5332043801859591, 2: 0.0024091655929365, 3: 0.45684871009918393, 4: 0.0011618446420599195, 5: 9.497367646260635e-05, 6: 0.0001867815637098813}"
381,tbNjZDAM-tE,"{1: 0.4006525839946974, 2: 0.04908655235117233, 3: 0.43493023809119147, 4: 0.06445286610132134, 6: 0.008684125554441511, 5: 0.0017096341111092206, 0: 0.0033852794724943402, 7: 0.0033716839726051495, 8: 0.0020699148581820315, 9: 0.024539877300613633}"
382,QSGaMUBC4Mc,"{1: 0.004124500548761716, 2: 0.5346149489710218, 3: 0.4007522526569059, 4: 0.030320547121246703, 6: 0.00729989727806396, 7: 0.0015896512531685392, 8: 0.000742097636614425, 9: 0.0033433451417992366, 10: 0.004390093387128646, 5: 0.0066281036280763095, 0: 0.00029683905464567006}"
383,H3qI3RWgNok,"{0: 0.0010044547342248809, 1: 0.005319556238204591, 2: 0.6236718000459424, 3: 0.3451585732238498, 4: 0.0030088599213553557, 7: 0.004905162356819783, 5: 0.005747462963546973, 6: 0.003540365117044031, 9: 0.00019368409673392595, 8: 0.00281517582462143}"
384,wTAfy_nzJiw,"{0: 0.001366645491323682, 1: 0.5951803804874801, 2: 0.3935980808452308, 3: 0.0007230265137582574, 4: 0.0, 5: 0.0016550202280250226}"
385,hsI3iUF3V38,"{0: 0.3262590822629531, 1: 0.49579577762990956, 2: 0.109098058193697, 3: 0.014148502140759397, 4: 0.010048461140349314, 5: 0.005209068484127673, 6: 0.032349995631103814}"
386,IEKvPzZLq7A,"{0: 0.47961374635856097, 1: 0.4919665896790102, 2: 0.005899807724299363, 3: 0.0008549885292264217, 4: 0.005454904190991268, 6: 0.008716240526456337, 5: 0.002247730024798611}"
387,4FX71oBDVvY,"{0: 0.5602433062992993, 1: 0.4275524941673153, 3: 0.001444283968447868, 5: 0.0033440728807911033, 4: 0.0016220419953338581, 2: 0.00022775247194750659, 6: 0.0002110876569271225}"
388,KJKL0fzlnYk,"{0: 0.001425638686130986, 1: 0.0011975364963499977, 2: 0.006749380865484572, 3: 0.37974941345151103, 4: 0.5512415276329501, 5: 0.022239963503649762, 6: 0.008407194994785844, 8: 0.008146506777893775, 7: 0.0023706334723670452, 9: 0.010142400938477486}"
389,JyTGcgOYQxE,"{0: 0.49510970215563677, 1: 0.0044297473318990616, 2: 0.4792361696518374, 3: 0.007531546896410201, 4: 0.0009927060516012887, 5: 8.462412243148698e-05, 7: 0.001539508073466811, 8: 7.811457455231263e-05, 6: 0.001321438219508586, 9: 0.0004133562903388954}"
390,9M8X_bs_fzI,"{0: 0.0009453237982778523, 1: 0.6761254328587923, 2: 0.3166436693157828, 3: 0.0, 7: 0.002786217510713729, 5: 0.0, 4: 0.0, 6: 0.0008889360629419363}"
391,Z-XkTegWKPE,"{1: 0.1408534234795233, 2: 0.33907125700560736, 3: 0.47312220146487416, 4: 0.02643299825045263, 7: 0.0023900601963052215, 11: 0.002129110695964137, 6: 0.00018978145479342512, 8: 0.00020460813094919095, 0: 0.0026035643329478386, 10: 0.001286955490318431, 9: 0.0009489072739674032, 5: 0.0016101770305131935}"
392,u93oh9kC-rU,"{0: 0.0010183425469087576, 1: 0.5269597677312319, 2: 0.3229755412072769, 3: 0.12927688393371217, 4: 0.014306319914323015, 5: 0.0, 6: 3.0952661000394066e-06, 7: 0.00028166921510242027}"
393,ULtqCBimr6U,"{0: 0.40749493502906986, 1: 0.4442877636656441, 2: 0.02226143314849357, 3: 7.331682890078647e-06, 4: 0.1109919033781967, 6: 0.0, 9: 0.005303250623804101, 5: 0.002886239164383575, 7: 0.0, 8: 0.0008895775239929904}"
394,nokrWA2f7-Y,"{0: 0.5696645439566395, 1: 0.000652081252505123, 2: 0.4094974839206327, 3: 0.004236937699202803, 4: 0.001663602414927301, 6: 0.00018767216535509057, 5: 0.005098957306172824, 7: 0.0017685715921594847}"
395,3MWvDgdRWQ4,"{0: 0.5118031706915381, 1: 0.00033549063981109183, 2: 0.4440737103434816, 3: 0.026329915395359775, 4: 0.0007624787268434852, 5: 2.4399319259016394e-05, 6: 0.0031139631204288865, 8: 0.0020373431581259815, 7: 0.005895485515954146, 9: 3.0499149073714982e-05}"
396,HiMNwcnUDoc,"{0: 0.0012691290930729776, 1: 6.31931498626091e-05, 2: 0.6399622947539159, 3: 0.3538395104637334, 4: 0.0006529958819131432, 8: 0.0005371417738317952, 7: 0.0, 6: 8.425753315022266e-05, 5: 2.633047910927111e-05}"
397,AIc5XYpRc1M,"{0: 0.7674859125783955, 1: 0.012065836808761193, 2: 0.21453206413888926, 3: 0.0, 4: 0.0014220071524837508}"
398,oIb2lmHgd5s,"{0: 0.6278241274780701, 1: 0.36557126378195737, 2: 0.0, 5: 0.0012232744051292044, 3: 0.0, 4: 0.0, 6: 0.0016256673015533352}"
399,ycPr5-27vSI,"{0: 0.5335525057213917, 1: 0.03077860518503305, 2: 0.42249020455302166, 3: 0.0023416963659424516, 5: 3.1883914211050524e-05, 8: 0.0006979034555077979, 7: 1.771328567268249e-05, 6: 0.00010982237117118654, 4: 0.0006341356270855858, 9: 3.18839142109395e-05}"
400,2Hn6wGOxohg,"{0: 0.5006630380999499, 1: 0.4574517565561609, 2: 0.02330529440870842, 4: 0.003780306778822573, 7: 0.0023008411677387097, 3: 0.004487877288470721, 6: 0.002394854032657101, 5: 0.0011034141514101314}"
401,nSmggQZno6w,"{0: 0.0009713144132030895, 1: 0.7082451444883215, 2: 0.00019511119217155426, 3: 0.281982329712465, 4: 8.058940546232154e-05}"
402,W0Bs56G9KAQ,"{1: 0.717613493730101, 2: 0.01371129378668417, 3: 0.23772219587904028, 4: 0.011958033319918557, 0: 0.003251501229274617, 5: 0.00041440701941722335, 7: 0.002454564653471991, 6: 0.006865608600539752, 8: 0.0012033742294618177}"
403,rXSCahR6az8,"{1: 0.2829896228358398, 2: 0.014817766461464325, 3: 0.6451536651009195, 4: 0.02624514150831908, 5: 0.003842893854408766, 6: 0.0057407025944599815, 9: 0.010215073734259575, 8: 0.001762733384887305, 7: 0.0004221104848866758, 0: 0.00021612056826197934}"
404,PF_7688Zk6s,"{0: 0.001663139525354442, 1: 0.5030539098240939, 2: 0.017860672294023716, 3: 0.456678830885225, 4: 0.005987302291276253, 6: 0.008388008040917994, 5: 0.0}"
405,j9M4DT8nieM,"{0: 0.0012044239917805618, 1: 0.005594743703755219, 2: 0.7158897628277631, 3: 0.03224748107025314, 4: 0.23804857411740304, 5: 0.00011655716049495824, 6: 3.8852386831544905e-05}"
406,JVgsyGbREVY,"{1: 0.5167601224819248, 2: 0.0007772562853129283, 3: 0.4518720345750934, 4: 0.003181626003066207, 8: 0.0008199626746157526, 6: 0.0007473618128008008, 9: 0.017219216166930895, 0: 9.395405646644983e-05, 5: 0.0, 7: 0.0009224580089426948}"
407,5Q_jkO9V034,"{2: 0.40896353396238516, 3: 0.08488069753126153, 4: 0.48551556858169287, 7: 0.0, 10: 0.0037715566744149776, 8: 0.00039507171010921827, 9: 0.0016951332677942466, 5: 0.0013368124144395033, 6: 0.0010887441313475188, 1: 0.000978491561084871, 0: 0.0034545805349084358}"
408,XBi1M3bcPfM,"{1: 0.4815809883965546, 2: 0.4835579842752768, 3: 0.029523138455611005, 4: 0.0, 5: 0.0009378057373434778, 0: 2.0276880807301723e-05}"
409,vGc4mg5pul4,"{0: 0.00388336624790507, 1: 0.7729254139214801, 2: 0.017784932317683248, 3: 0.18882453490880696, 4: 0.0021989146489203026, 5: 0.0014604112385284695, 6: 0.00041488955640017755, 7: 0.0021961487185442885, 8: 0.0033937965713527474}"
410,v8ZCX0eywXw,"{0: 0.0012041598248495194, 1: 0.5503798576902028, 2: 5.69239189929635e-05, 3: 0.0034767378215653693, 4: 0.011148330596606512, 5: 0.42846195949644195, 6: 5.254515599352667e-05}"
411,6zXXj1mNoPQ,"{0: 0.45002332935870204, 1: 0.5219598389410203, 2: 0.006955605094440703, 3: 0.001797224670364736, 8: 0.0038839061986971624, 4: 0.0, 5: 0.004061036514766636, 6: 0.00015120880640073775, 7: 0.007517237803929877}"
412,k3YcGRCGEuY,"{0: 0.0011980701356733476, 1: 0.5391356085872475, 2: 0.4506686526568008, 6: 0.0, 9: 0.0032987404073438475, 5: 0.0, 8: 0.0014004468477803456, 3: 0.0, 7: 8.095068484270662e-05, 4: 0.0, 10: 0.00015380630120132022}"
413,XdV9SwVtG18,"{0: 0.0009009635915485221, 1: 0.759614856376882, 2: 0.0011829725206105863, 3: 0.004980936928886126, 4: 0.2278558897747951, 5: 7.324907248365184e-05}"
414,E3s6p2UP57Q,"{0: 0.0011001189427491606, 1: 0.23609120838526018, 2: 0.5948842439422409, 3: 0.013798170798540045, 4: 0.14766762605698674, 5: 4.05947949354557e-05}"
415,Oyb1xz7waY8,"{0: 0.0014625906394199742, 1: 0.5620622528015802, 2: 0.007585901450230809, 3: 0.37459830257086424, 4: 0.024601392551087536, 5: 0.002549233684904423, 7: 0.004094223796967639, 6: 0.0044856212920238725, 9: 0.00028839815425185655, 8: 0.00821934739617669}"
416,_5dMj7iFfGM,"{0: 0.6726316193694555, 1: 0.0017527305841887868, 2: 0.29873770482810197, 3: 0.0074799629156217995, 5: 0.0010697416711010765, 4: 0.00015086100489880572, 7: 0.005749175750327962, 8: 0.009649618458804132, 6: 0.0}"
417,ZtxzMb9CpTM,"{0: 0.6571452242101586, 1: 0.0020171530046572406, 2: 0.33565786203393944, 3: 4.6826766179396215e-05, 4: 2.1612353621414115e-05}"
418,CexD7dZo_nc,"{1: 0.0009341153417708001, 2: 0.2745440148170007, 3: 0.6337516273201901, 4: 0.05138708075534479, 5: 0.005148371337690184, 6: 0.006855547651961504, 7: 0.000689849548376753, 10: 0.002045390489739521, 11: 0.014621052490303182, 9: 0.003814304312230607, 8: 0.0015675958609024931, 0: 2.9526634366283666e-05}"
419,gQzRcjRGFNg,"{0: 0.7296683671703569, 1: 0.0, 2: 1.3843992053583741e-05, 3: 0.007662649601639079, 4: 0.0, 5: 0.25362193442100944, 6: 0.00010382994040171066}"
420,kQ2UGALEmFk,"{0: 0.35427871978052483, 1: 0.009664324695057151, 2: 0.579262229718865, 5: 0.0043546889203197325, 7: 0.012962337027326118, 4: 0.007514873871538236, 6: 0.015056000577562179, 3: 0.007675672482763352}"
421,Zere8WRepGo,"{0: 0.0008061159282644763, 1: 0.2427640102948349, 2: 0.7434645983197609, 3: 0.003854699802428019, 4: 0.0, 7: 0.002547326333315586, 6: 0.0, 8: 0.0033036096405601456, 5: 0.0}"
422,eaf9Zn6juts,"{0: 0.0011090309714704327, 1: 0.6166008709454232, 2: 0.005880916527613845, 3: 0.34401835497130745, 4: 0.015043140287330725, 5: 0.0011192055675389723, 7: 0.005677424606243098, 6: 0.0011599039518132015}"
423,3u7kDfEtKfs,"{0: 0.0010263108788953162, 1: 0.8505284834590677, 2: 0.14242062751579465, 3: 9.996534534761903e-06, 6: 0.002055953935968774, 5: 0.00034654653053611817, 4: 0.0002632420760803056, 7: 0.0007097539519633211}"
424,4RyL6qqzp8o,"{0: 0.000530869916582415, 1: 0.4814618196327194, 2: 0.47945668676308006, 3: 0.008490537328270303, 4: 0.004889413371835481, 5: 0.004284154040190558, 6: 0.0038817749314435032, 8: 0.00773649916650055, 7: 0.004118468524824365, 9: 8.115208915909777e-05}"
425,vY25O9TIY78,"{0: 0.47119456034615836, 1: 0.5148920826250443, 3: 0.0012826456498222782, 8: 0.0023901509297893087, 4: 0.00022150105599350045, 2: 0.0, 6: 0.002931025601401016, 7: 5.6663060835571155e-05, 5: 0.0014371812702826947}"
426,XFuvnieExAo,"{0: 0.0011495299940571468, 1: 0.3420740991372029, 2: 0.62992508534718, 3: 0.002398830515900091, 4: 0.0018435858395256521, 6: 0.0007244207887077136, 10: 0.00456775503298934, 7: 0.0020084241028244243, 8: 0.0002776223381874554, 5: 0.00015182471619623605, 9: 0.009551943573259836}"
427,_Z-RdKb1TPg,"{0: 0.29931386024562817, 1: 0.6367632901319413, 2: 0.036669245023679006, 5: 0.0013411166326287027, 8: 0.016580319530775767, 3: 0.002136882933316764, 4: 0.0005008319374962267, 7: 0.0019170733607493107, 6: 0.0002198095725677307}"
428,fXvgZF01OTk,"{0: 0.6621329262667763, 1: 0.005801247556501901, 2: 0.3050253684464844, 3: 0.010951810933690631, 4: 0.0, 6: 0.0028992510268181504, 7: 0.006663335456522423, 5: 0.0}"
429,9Xc7DN-noAc,"{0: 0.0008108250700447342, 1: 0.7284374678932715, 2: 1.3883990925447616e-05, 3: 0.24862062550156105, 4: 0.017727079613581043, 5: 0.00010551833103306823}"
430,-Yp6ZdCIE3k,"{0: 0.0007250599163148673, 1: 0.7702772892778147, 2: 0.22535916831672678, 3: 4.2185304221953324e-05, 4: 0.0006696917045235784}"
431,SIwSXODoJuU,"{0: 0.5234560802047621, 1: 0.4596272903703661, 2: 0.005837846622142986, 5: 0.0010469371618940793, 6: 0.00027501632909454014, 7: 0.00027814151465243436, 3: 0.004362759038817887, 4: 0.0026314062397454485}"
432,HM8WDZIhs3M,"{0: 0.0758897814920323, 1: 0.5519000483864243, 2: 0.009808665335772819, 3: 0.3557043108779726, 5: 0.0, 9: 0.0002499431219177839, 7: 0.0, 4: 0.0006216534057955081, 8: 0.0014900455345097097, 6: 0.0}"
433,p9ulSZyzRtg,"{0: 0.4094124400751801, 1: 0.01451167309268616, 2: 0.5330514532372506, 3: 0.019573371162672465, 4: 9.659729141184292e-05, 8: 0.006554816202953617, 5: 0.0058813950856819175, 7: 0.002735083308264108, 6: 0.0014213601450615565}"
434,ANeILT_kkDM,"{0: 0.40010970190187156, 1: 0.5798902234709841, 4: 0.0069179362609560514, 3: 0.0022947846820324455, 2: 0.003208967197638808, 6: 0.0010746308754883138, 5: 0.0015634386695472235}"
435,9OQ6wFocx9M,"{0: 0.7508681358988349, 1: 9.94114158584437e-05, 2: 0.24021226051275713, 3: 0.0, 6: 0.0011483732521586631, 5: 0.00034965394543340356, 4: 0.0013334841644471185, 7: 0.0007095918304382831, 8: 0.0021253475114580977}"
436,lA18kveydd4,"{1: 0.3479242675984764, 2: 0.010091753595633017, 3: 0.5482548546045238, 4: 0.05919163198072354, 5: 0.0020725921104467887, 8: 0.00494738585041872, 7: 0.002355218307326143, 10: 0.007162718464340467, 9: 0.00742536099073321, 6: 0.0037940425823472235, 11: 1.4274050347484746e-05, 0: 0.0015730003482868904}"
437,Ev3-7HLcZ5o,"{0: 0.5545659742387935, 1: 0.4333822019771384, 2: 0.0035003343368671357, 3: 0.0, 4: 0.0018867272972709903, 6: 0.0018584734775115297, 5: 0.0009480726185954191}"
438,MfHk_93x8_0,"{1: 0.6152462586402305, 2: 0.3694981994283033, 3: 0.003106034526107428, 5: 0.005121282331963073, 4: 9.670095037705995e-05, 7: 0.000471900637839473, 6: 0.001427306027563524, 9: 0.0010211620359803497, 0: 0.0008741765914076494, 8: 5.4152532211082516e-05}"
439,vsiQffJA2h8,"{0: 0.3678382223836759, 1: 0.5376048194230029, 2: 0.039887385341931474, 3: 0.002188720370538577, 5: 0.013852813852814248, 7: 0.025807525807525933, 4: 0.0039384857566675535, 6: 0.0038173947264858454}"
440,VX4qn8syLn0,"{0: 0.42084687800462905, 1: 0.012974709178444479, 2: 0.4701641561332267, 3: 0.053691487900485044, 4: 0.008537105062038142, 6: 0.00812151991462895, 8: 0.0050398503893469004, 5: 0.0026555186537860487, 7: 0.010696034683750355}"
441,b0GIO4lYFls,"{0: 0.6194443579281772, 1: 3.633683205124744e-05, 2: 0.36406910227261147, 3: 0.007303703242283353, 4: 0.0, 6: 0.0005087156487162733, 7: 0.0012510252177614437, 5: 2.595488003654528e-05}"
442,WsoWyanP5qo,"{0: 0.0007434650735898837, 1: 0.5341895243797316, 2: 0.41720233434874504, 3: 0.02636340309623569, 4: 0.002036304781204111, 5: 0.0008092584429343248, 6: 0.008951187899283338, 7: 0.004437762762268906, 8: 0.00012500740175402925}"
443,7Nnzpy5GRak,"{0: 0.6521772753217562, 1: 0.0028465688350428147, 2: 0.3079818084734234, 3: 0.012572038813500358, 5: 0.0015576954944671595, 6: 0.0031264384747103358, 7: 0.0016571228664541415, 8: 0.006889948629191345, 4: 0.0, 9: 0.003549925429470968}"
444,Vka2ZgzZTvo,"{0: 0.0020602864657966397, 1: 0.8377850805963679, 2: 0.12919301731659702, 3: 0.009237853226083965, 4: 0.015909105383493466, 5: 0.0006018456600240252, 8: 2.547494857244037e-05, 6: 0.001503021965774315, 7: 0.0010189979428980034}"
445,aC7p0Upkh34,"{0: 0.0009116375144607058, 1: 0.5087629713613122, 2: 0.006993067515990044, 3: 0.4306448681443278, 4: 0.027155835201324315, 5: 0.002737797472225245, 7: 0.000914522443303839, 6: 0.0028878137720732555, 8: 0.011992649201307895}"
446,WnClnjjJHhg,"{0: 0.6118460666911322, 1: 0.3711195117345464, 2: 0.005786216405919155, 4: 0.00016033235114920608, 6: 0.008045121086554502, 3: 0.0, 5: 0.0004881229357209804}"
447,tz4CrWE_P0g,"{0: 0.0020788118086970168, 1: 0.6978205161728941, 2: 0.2876931726067512, 3: 0.004994378056114938, 6: 0.0, 9: 0.0019546060716994496, 8: 0.0005948801087781175, 7: 0.0005818058206730203, 5: 0.0, 4: 0.000366080066940333}"
448,v9A3Jy7s5qY,"{0: 0.7465404120669284, 1: 0.007500320222400407, 2: 0.20971958005797248, 3: 0.012002409970065108, 5: 0.003240176288361485, 7: 0.008657864899355092, 6: 0.0009677832545032725, 4: 0.004962261197110046}"
449,-8X32zNup1o,"{0: 0.8420870756048165, 1: 0.1509312616587686, 3: 0.0, 4: 0.003455635084935016, 2: 0.00017598141636243625}"
450,dnpVNfHMlY4,"{0: 0.369809775055713, 1: 0.00991354298225538, 2: 0.5891853144977642, 3: 0.010074461289394598, 6: 0.002330877297352707, 7: 0.0023601351713780083, 5: 0.004403310040814845, 4: 0.0005705285434942642}"
451,iaL3EEWspLo,"{0: 0.002851597828150999, 1: 0.6498070504629789, 2: 0.3228517265684594, 3: 0.005259041592775227, 6: 0.0013614287599412744, 9: 0.003237818752956978, 7: 0.0009140561887074905, 4: 0.001229469943965833, 5: 0.006588285275648864, 8: 0.001052452020096406}"
452,0HqLk_ZbHmI,"{0: 0.7115235264186837, 1: 7.587727520251271e-05, 2: 0.004231273934816914, 3: 0.27118091820429535, 4: 0.0012497433562751459, 7: 0.0012408166180160052, 6: 0.00103996500718595, 8: 0.0013568642153843902, 5: 0.0}"
453,V7iUoq9PZf8,"{0: 0.6331245711518025, 1: 0.0007904260901152775, 2: 0.3489781640588205, 6: 6.390679026463397e-05, 8: 0.00795807714558644, 3: 0.000743336876236067, 4: 0.0005650705665505296, 7: 0.0006188868109838763, 5: 0.0025327270036459293}"
454,EB9JHwzzyX4,"{0: 0.6762680965995604, 1: 0.27571684481510894, 2: 0.021666488715947146, 3: 0.0016055109360603725, 6: 0.01902886360670536, 4: 0.0, 7: 0.001993048058557656, 5: 0.0}"
455,QL8voe1u7Ys,"{0: 0.8720638133222225, 1: 0.09189535091374527, 3: 0.0021042919221384015, 6: 0.009164235966426466, 2: 0.001794749687481334, 4: 0.010208941008393167, 5: 0.0054616346211083105, 7: 0.004458598726114704}"
456,-WLPRX5C2Vc,"{1: 0.003185729952498491, 2: 0.4627114733684985, 3: 0.5052826861265878, 5: 0.005556064738583666, 4: 0.013220147213592992, 6: 0.0015043724775687939, 8: 0.0015991858690120875, 7: 0.0014696075673729103, 9: 0.002054290147940452, 0: 3.476491019593908e-05}"
457,HCRefZ1_yNY,"{0: 0.0014908107403543763, 1: 0.4257323709593325, 2: 0.5122849322210631, 3: 0.022284769290928264, 5: 0.000586548488008487, 7: 0.0247857468717414, 6: 0.006293176485923091, 4: 0.000855383211678773, 8: 8.14650677788964e-05}"
458,RsO61ZsihQM,"{0: 0.0014671194500831578, 1: 0.7359943844738295, 2: 0.21266908235472703, 3: 0.03239677992575845, 4: 0.003180866738757726, 7: 0.003364256670018495, 5: 0.006564094780975527, 6: 0.00040472260691959416}"
459,pwaWilO_Pig,"{0: 0.0011845317488214874, 1: 0.6909961141580434, 2: 9.63033942139339e-06, 3: 0.0, 4: 0.30327383388627616, 5: 0.00010593373363440703}"
460,gP1NA5f4LfE,"{0: 0.0007648704095621766, 1: 0.7223099086368767, 2: 0.27188874376517075, 3: 9.074733672773116e-05, 4: 0.0020191282421916923, 6: 0.0005380020677427932, 5: 0.0}"
461,lGdPcC0zBIQ,"{0: 0.36531447044741205, 1: 4.712579760535185e-06, 2: 4.712579760412453e-06, 3: 0.39423085985730205, 4: 0.23425762731034475, 5: 5.183837736436178e-05}"
462,T8eea1pgrBM,"{0: 0.004899103955707736, 1: 0.5388513513513513, 2: 0.4387520944124728, 3: 0.00655642165076159, 5: 0.0, 7: 0.005372623297151491, 4: 0.0, 6: 0.0016026808479638888}"
463,8EkIKtHQz5Q,"{0: 0.3885250442972805, 1: 0.0035176483501550854, 2: 0.5842484620088755, 3: 0.0057547263499565515, 4: 0.008686971111378311, 6: 0.0002665677055836424, 8: 0.0015732721447201115, 5: 5.22681775649847e-06, 7: 0.0010505903690655738}"
464,J145vnEZX6w,"{1: 0.654896780260625, 2: 0.3162419954323581, 3: 0.014158195632379402, 0: 0.00019405012463988291, 5: 0.0, 7: 0.006717119699073099, 4: 0.0, 6: 0.004560177929037346, 8: 6.717119699062302e-05}"
465,VAFUK1mR-vs,"{0: 0.3900905843380804, 1: 0.00828367178567988, 2: 0.4770691380877211, 3: 0.05694291469660756, 4: 0.0213457406934332, 5: 0.01157117550244352, 6: 0.01619880812285629, 7: 0.009833195830524}"
466,5NKTtKVZjZk,"{0: 0.0031001909786155845, 1: 0.4666529641651041, 2: 0.4609892635190863, 3: 0.03332848036403071, 4: 0.012569190496173147, 5: 0.017767577026614252}"
467,0JWjwJS_XZk,"{0: 0.0010234416881914324, 1: 0.49635947170914774, 2: 0.0051399515895835125, 3: 0.44672092532124585, 4: 0.028123527787253723, 5: 0.010468346410643703, 6: 0.0, 7: 0.005614308689507547}"
468,i9wqutwe-1w,"{0: 0.44152611089246047, 1: 0.5341672633470689, 2: 0.010654894280877458, 4: 0.00019441507143569403, 6: 0.007591671448012843, 3: 0.0009483662021251282, 5: 0.00041253929792450794}"
469,H_RLYuROOqY,"{0: 0.001492394150040624, 1: 0.47195483885528644, 2: 0.48419021395684675, 3: 0.015482531371309637, 4: 0.012458246817730362, 6: 0.001201814570732096, 9: 0.0061811636724745656, 5: 0.0025785411212422837, 8: 0.0002821160964158187, 7: 0.0005614110318677978}"
470,qZ1vOS1cnME,"{0: 0.008828518150435984, 1: 0.42552123023328503, 2: 0.49817213854522635, 3: 0.03085767262843267, 6: 0.007290375370049784, 9: 0.009994416331002925, 8: 0.003423947970037977, 7: 0.007237699247433699, 4: 0.0022720967555016347, 5: 0.002503871695012122}"
471,Hb1AqvYR0zI,"{0: 0.3068069459893715, 1: 0.14893400074156432, 2: 0.4913515016685204, 3: 0.029189840563588393, 5: 0.0029786182177728715, 4: 0.0070448646644419854, 6: 0.005722407613397623, 7: 0.0008219008775181558}"
472,2_acNtmiikY,"{0: 0.404899971006088, 1: 0.005809654972455442, 2: 0.5502065816178605, 3: 0.019922441287329562, 5: 0.0014678167584807333, 7: 0.0037619599884023414, 4: 0.002344882574659035, 6: 0.007592780516091691}"
473,Uui869yDoX0,"{0: 0.39598537477148066, 1: 0.5881974405850104, 2: 0.0056416819012794495, 4: 4.387568555763721e-05, 7: 0.005733089579524675, 3: 0.0017440585009140808, 5: 7.3126142595691945e-06, 6: 0.00020475319926882563}"
474,3xbmnYHhIr0,"{1: 0.0020828856231298667, 2: 0.007402509381250725, 3: 0.13789033441885812, 4: 0.7147207114872796, 5: 0.07416725902170443, 8: 0.006341229563751244, 10: 0.02479956358586912, 7: 0.0027937116691186537, 9: 0.024006083348486494, 6: 0.0008827467640883935, 0: 0.0012199758649760195}"
